domain,split,stem,source_image,source_label,dest_image,dest_label,image_sha256,label_sha256,instances
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7140,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7140.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7140.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7140.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7140.txt,04858123afb8ad9f390da065bb2fca0bac4c65e48b85f8ca4734299772e6e346,16ee32427ca5c23a6d2e59b469b8ece49e485387fc42c54360d6b5df9033090d,22
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7175,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7175.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7175.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7175.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7175.txt,1e897ccf25011560cc859ea115a2897ec8ab8b0e07bdbd01d361a870efd15664,75dd808a2a24cdcf3647dbe27d22b728aa536ce09b06de7ec848b16320bd7ff0,25
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7210,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7210.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7210.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7210.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7210.txt,7cfeb270eb22f0ec1b571c3dda8a05595073d3d86c3d0e2b1f06b9d7ecee07f2,f3b57a353dbfdc9addfa55340eed896110b8d1a47e613527d90cb8bbf3d67fea,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7245,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7245.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7245.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7245.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7245.txt,611585bd9b2f1352ae257f295a9c5202c0e392fe4af9126174c49b58d708e96a,61129bd8f49fb113f5fd14f1ea4878f608ba0bd586783b050e71f952eec139e2,18
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7350,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7350.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7350.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7350.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7350.txt,245a2eba26f93f0e39b8a8fbb368ba616b440aeb3689744f37221c87fa338767,8c9ac5f1ea0821474aa57571fb6c824d65b770e83728ad1fb2efe301826c105e,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7385,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7385.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7385.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7385.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7385.txt,083eefb86e0a0933e2ab2bd34e9a31e2e12e44833df17856d5846d7639bafedd,ed44bae2ade563e19648efe80425642e28057609c69ce1c348df69e52a06b251,20
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7420,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7420.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7420.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7420.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7420.txt,f895641e0615581514dc64c45fe78357e16c44d07f35e7cae4bef1329063f593,bcb9bead24e42c87944b10334beedf83c68432ada5ef65bfb63eee24fd2d7c71,21
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7455,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7455.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7455.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7455.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7455.txt,e8e2523e237249e29380d67fe73382a97e19111e38338f0a53308a5bd9be4e39,e82dfa11e9cb9b688db6be9420a621c45d6b54b059e800f3144499f99a07407b,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7490,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7490.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7490.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7490.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7490.txt,20283c4c772f876c7a5c21883ad344db6fda1adb916e36a03f30db676035841f,0572aeac04dd83a01ebf5841b39623f90eae58ce3194b3a0cde8b8b6d52988e9,24
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7525,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7525.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7525.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7525.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7525.txt,e931112b25aaf2ea42838cc9aa7e06154d12e13f7c4983d0f408a34c39d14269,68123084f26e9d849aea7178117182967ccc0bb88a0cbc0a566c6dca9c9f3829,16
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7595,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7595.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7595.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7595.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7595.txt,2264add3229d0e2e81a5e0cf10f36186cc543319c62bb6a6e219f04dc5be6a17,8f7c822c2522b8fdef19380299fb2b1fe8ca1266a4dd1745afa8cc454edf2bef,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7630,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7630.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7630.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7630.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7630.txt,cc20660d4b64f12972174d77a06d97b49d69d8c7ad8c316f39b5d9f073b87bec,723050a3946f515306e3b9553de124504f2a7d978c02fa8e1ec33073a89b9a9b,14
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7700,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7700.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7700.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7700.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7700.txt,85d488dae9223ee5e710546acb8b88d0e1ad133cbc85d43d7f1acda86bb6215a,cab9f9007064695667d562671208390890c79aa5a97b8376422dfb2afab0be14,24
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7735,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7735.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7735.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7735.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7735.txt,9a78d78980c87d5353c327b0b6a0ffa16658e117e192c25e167a6752f76e8dda,f7e6c72fa963216cb3da3beb15455f5603b92ac47176557e6076ee34818462f2,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7770,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7770.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7770.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7770.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7770.txt,25b1ef4a98c3f84519c50c088180065c54994105a3715687e6dcc3ecee6d0884,8620a356ac282b2b7053b8918752f476564e2ea43e95dbaff0b8132b541a4ec8,14
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7805,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7805.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7805.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7805.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7805.txt,9429cc17c2bd202306053c30394f5aadb1fe9124440a8d7e1a87183f95435b1a,62e68869f5fcdfd3b330405fa7f8588f6fa9d5326d65d5953d0a46c25ae9ff14,19
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7840,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7840.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7840.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7840.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7840.txt,e6c610c1b8b1ba428f8ba9c62adfa634b78d91adf1ecbc32927a391055b8b268,0cbca7c18db9a509b9f90638b7666b8a1367978ac851d26c0f064d68ba874cdf,15
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7875,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7875.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7875.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7875.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7875.txt,34b795eab87999344b1361b066d3ca8dec82ab1436a0d1d3597e552d55bdb0c4,85f9b4f34db71dc6117f05c400edcbfb356dc316fea209d8b0837134fd955f4e,25
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7910,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7910.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7910.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7910.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7910.txt,088368e60e92df5f6187fdb5aa8ee436879fa97eb3f581ad122dc691335a169d,2d07e832d2c22c8ebf36188ae7bd624f1d6519beb39f60e97bb9d875cf264683,20
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7945,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7945.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7945.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7945.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7945.txt,d1f0d7c353b6031668ad659c7bb5f7c9ae1f144f899135231eed3a8b90da8fbe,b21231d6f7df7fe980059010fe3d544f92b3c141728752f211c665dfd00c9401,15
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_7980,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7980.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7980.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_7980.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_7980.txt,dd18784c6b924b3bd42075c9e9ea815af6b658bc5a79dbc5048222642bd6a8f1,262b2e2c36eaeb93af854d51a7e6ba2ad51cfff498e187e3e2c1e98692d0406e,19
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8050,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8050.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8050.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8050.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8050.txt,e49ce8824f51dda6406901693c683984b643d0eca7749282ba8aa4a313690b75,5775edf76cc859002dc54a100f468a8b2d7ace377ea740bf03950f4a31f221bc,23
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8085,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8085.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8085.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8085.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8085.txt,7674d023dcd302a62d37b00115a94516a0fce4f742d7e25441778b96234541d3,f7b0e1835eefe3202b4283efdb2da231a35f7ca8c414ab5d3886f8a92cd0e18d,26
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8120,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8120.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8120.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8120.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8120.txt,ecd9f884729f2dce28765099e7cfdac078361ffeb391cb0f1d7df0318a4a0332,31c7df9b357f1ebfcf1cfaf5556cae6714990676f540965fcdbe9fcb18c07af9,38
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8155,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8155.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8155.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8155.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8155.txt,90a1fa61423def73167bc90091c612194866483d0009f4ea8c8685b59987df78,3f9ebf73edad0e92c3d5106f06ab7d347b84ec959f0a42b96d7b2889c2bf4fa8,30
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8190,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8190.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8190.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8190.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8190.txt,1af2ede15fc190aaef0bd979a9b8799e13555697754c22a174acd9107d727cc6,1febb5cd6cc5ca398395a6b13277ca4fbb889ae50db7b8081ce84324c286e1cf,25
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8225,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8225.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8225.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8225.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8225.txt,373c85e27552a4fea21034baa8e64a325e0ee0dfd981ab4ad50b9bf32a346a4e,2325780dd69957b0269ada2da7c5bb920644ec51a20365098a292fb63d8a6ffd,28
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8295,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8295.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8295.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8295.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8295.txt,3bf6b8d42f2b45cd7c15daa83bec397a237cd6fa85be49a83a2b0833ad8c10e7,eaad06f43f77081f9c820977ad4dbfe23212992b039d65092c4dc87112a81aa8,24
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8330,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8330.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8330.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8330.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8330.txt,31d7c84f19a425b64a2ecb343ea7d8f22aea54fb7da2e9467dda8128723f1518,45459f061ae3391e8647c04bacedd8388f8b912f8252653b708d8794735a329c,21
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8400,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8400.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8400.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8400.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8400.txt,9d3b98daad62053928fe1939d3244137a6b36d8d24c554690b0b3aabf1447bb6,979355ab305e81c8530d977c6a6b64f94c10a3d0081ae327b92645641df53e17,18
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8435,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8435.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8435.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8435.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8435.txt,e7a39af49f8572cb53e26152e2b32fef168ad49cc5994490020c1ba0b2f25e79,b8cbb6e13f96a38ce024227c1f6f06ca1c51c1caba825f3a1a0521cbbe62a6f4,15
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8470,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8470.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8470.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8470.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8470.txt,78234c0859628e9a9eb2944916d1864f0a6466fbb53105c0a2f040f685756ffd,9b329f533394338b384e61512e2ff3ae3c1655d1c72bc4fbc83778ecf0108ad8,13
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8505,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8505.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8505.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8505.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8505.txt,3db6e9cccf5fd5875f093f6daf585d15ee2f31ea767504d657b5762ab13f7f1c,fb361d2d073a81d127c60fcc07c26a4c28502eeda1829539f6a38fdaddee40f0,10
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8540,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8540.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8540.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8540.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8540.txt,5e90ddb36d0e3fdd4e5531f0d5c8e804238e4bb71fdb250e903ca268dd45901b,905441d1470b4ff3de0f756ba72a192fc3d26e8ca80a203134cd50f469e6b0a0,9
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8575,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8575.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8575.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8575.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8575.txt,c2e322b5796dbe2ea7decea42234d29fe9fa25f25663ca8e82df44ec2edb565c,0e9dd4fb55135352fbf5ebfb536bea8c891ca2d381340221d34f85fa673caaf2,12
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8610,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8610.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8610.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8610.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8610.txt,32713149503d2d9ced426444d5acb4628a33a3a9f326dab37f4c7be73facf450,fe13407d1da54f19d5bb041a556da08e9c37867f6b8de9850f7f76972c8ce300,15
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8645,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8645.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8645.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8645.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8645.txt,e087c8b233a3afdd65ac317138ecd1d1a87be012a2a932a7fb3b7732463e2e5b,4b4911a949a542f50d5d9d8fe8766b547b2d134b4255393352299f5d08284ffc,17
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8680,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8680.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8680.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8680.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8680.txt,cfe195bc9c66fcbe41cfa8545ceb7332a0c977cb761f0602b64011d83af7fefe,3f7236462252c2980a86ab4e23681d6140723ebff7a43b59e9e4f2f9141a61fd,12
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8750,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8750.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8750.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8750.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8750.txt,1d5c08660a4426f7b9dfd88c94cf9501a748ef1a6ac1b33b7eda714bd0ac714d,2e3a7719c3c762eec68d39a3f20628847b771181e0cd201d28e2a2dbf93d73f0,12
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8785,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8785.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8785.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8785.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8785.txt,3d5752ce8a3f9a4dd1d18fd136a4e1a1177a198314e99e4a1042765f30552652,0c1ea4e6009b2e5dddbf6ac8c23590398f82395ac89171c72f8fdf142e438f2e,15
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8820,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8820.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8820.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8820.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8820.txt,cade182b3a3feec4de4ea6c647e4a1276850ef29c33fd97aac568eec85a48e72,0009b0f2d82dec7725d7766ffb9b66d0775343bfb157a1adfb8d114130f9a13b,12
ir,train,night_ir_night_ir_nvrec4_gymkhana_frame_8855,..\datasets\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8855.jpg,..\datasets\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8855.txt,data\raw\indraeye_seg\ir\images\train\night_ir_night_ir_nvrec4_gymkhana_frame_8855.jpg,data\raw\indraeye_seg\ir\labels\train\night_ir_night_ir_nvrec4_gymkhana_frame_8855.txt,79596d6360a51162cc11c969331fbfc38bf2d8a85894a73d0f99b8184f35113c,5d36d29ec601951f7c320def35bcf20f087ea9a71210e2da8acd2a8151b3eeff,16
